run_id,timestamp_utc,dataset_split,benchmark_id,style,category,repetition,mutation_attempt,topic,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:42+00:00,attack_eval,attack_history_run_57,riddle,malware,2,0,,suspicion_detector,gemini-2.5-flash,ok,1266,56,317,14,0.00012565,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:42+00:00,attack_eval,attack_history_run_57,riddle,malware,2,0,,paraphraser,deepseek-chat,ok,1515,95,379,24,0.00012873000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:42+00:00,attack_eval,attack_history_run_57,riddle,malware,2,0,,target,gemini-2.5-flash,ok,139,440,35,110,0.00012775,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:42+00:00,attack_eval,attack_history_run_57,riddle,malware,2,0,,judge,gemini-2.5-flash,ok,902,4,226,1,8.015e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:56+00:00,attack_eval,attack_history_run_57,riddle,malware,3,0,,suspicion_detector,gemini-2.5-flash,ok,1087,38,272,10,0.0001057,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:56+00:00,attack_eval,attack_history_run_57,riddle,malware,3,0,,paraphraser,deepseek-chat,ok,1336,89,334,23,0.00011548,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:56+00:00,attack_eval,attack_history_run_57,riddle,malware,3,0,,target,gemini-2.5-flash,ok,133,375,34,94,0.00011059999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:20:56+00:00,attack_eval,attack_history_run_57,riddle,malware,3,0,,judge,gemini-2.5-flash,ok,837,4,210,1,7.455e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:10+00:00,attack_eval,attack_history_run_57,riddle,malware,4,0,,suspicion_detector,gemini-2.5-flash,ok,1344,38,336,10,0.0001281,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:10+00:00,attack_eval,attack_history_run_57,riddle,malware,4,0,,paraphraser,deepseek-chat,ok,1593,132,399,33,0.00014403,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:10+00:00,attack_eval,attack_history_run_57,riddle,malware,4,0,,target,gemini-2.5-flash,ok,176,516,44,129,0.00015085000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:10+00:00,attack_eval,attack_history_run_57,riddle,malware,4,0,,judge,gemini-2.5-flash,ok,978,4,245,1,8.68e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:29+00:00,attack_eval,attack_history_run_57,riddle,malware,5,0,,suspicion_detector,gemini-2.5-flash,ok,1488,38,372,10,0.00014069999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:29+00:00,attack_eval,attack_history_run_57,riddle,malware,5,0,,paraphraser,deepseek-chat,ok,1737,78,435,20,0.00013945,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:29+00:00,attack_eval,attack_history_run_57,riddle,malware,5,0,,target,gemini-2.5-flash,ok,122,309,31,78,9.275e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:29+00:00,attack_eval,attack_history_run_57,riddle,malware,5,0,,judge,gemini-2.5-flash,ok,771,4,193,1,6.86e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:40+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,suspicion_detector,gemini-2.5-flash,ok,1161,38,291,10,0.00011235,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:40+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,paraphraser,deepseek-chat,ok,1410,125,353,32,0.00013051,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:40+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,target,gemini-2.5-flash,ok,169,634,43,159,0.00018200000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:40+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,judge,gemini-2.5-flash,ok,1096,4,274,1,9.694999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:53+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,suspicion_detector,gemini-2.5-flash,ok,2300,38,575,10,0.00021175,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:53+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,paraphraser,deepseek-chat,ok,2549,102,638,26,0.00020086000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:53+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,target,gemini-2.5-flash,ok,146,990,37,248,0.00027335,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:21:53+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,judge,gemini-2.5-flash,ok,1452,4,363,1,0.0001281,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:11+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,suspicion_detector,gemini-2.5-flash,ok,1956,38,489,10,0.00018164999999999997,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:11+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,paraphraser,deepseek-chat,ok,2205,104,552,26,0.00017764000000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:11+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,target,gemini-2.5-flash,ok,148,921,37,231,0.0002555,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:11+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,judge,gemini-2.5-flash,ok,1383,4,346,1,0.00012215,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,suspicion_detector,gemini-2.5-flash,ok,2840,38,710,10,0.000259,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,paraphraser,deepseek-chat,ok,3089,129,773,33,0.00024501000000000004,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,target,gemini-2.5-flash,ok,173,558,44,140,0.00016240000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,judge,gemini-2.5-flash,ok,1020,4,255,1,9.03e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:46+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,suspicion_detector,gemini-2.5-flash,ok,1491,47,373,12,0.00014314999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:46+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,paraphraser,deepseek-chat,ok,1740,94,435,24,0.00014385,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:46+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,target,gemini-2.5-flash,ok,138,309,35,78,9.415000000000001e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:46+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,judge,gemini-2.5-flash,ok,771,4,193,1,6.86e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:59+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,suspicion_detector,gemini-2.5-flash,ok,1380,35,345,9,0.0001302,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:59+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,paraphraser,deepseek-chat,ok,1629,91,408,23,0.00013546,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:59+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,target,gemini-2.5-flash,ok,135,693,34,174,0.00019460000000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:22:59+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,judge,gemini-2.5-flash,ok,1155,4,289,1,0.00010219999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:11+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,suspicion_detector,gemini-2.5-flash,ok,1512,38,378,10,0.00014279999999999997,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:11+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,paraphraser,deepseek-chat,ok,1761,62,441,16,0.00013667,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:11+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,target,gemini-2.5-flash,ok,106,384,27,96,0.00011025000000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:11+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,judge,gemini-2.5-flash,ok,846,4,212,1,7.524999999999999e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:26+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,suspicion_detector,gemini-2.5-flash,ok,1058,38,265,10,0.00010325,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:26+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,paraphraser,deepseek-chat,ok,1307,55,327,14,0.00010369000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:26+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,target,gemini-2.5-flash,ok,99,361,25,91,0.0001043,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:26+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,judge,gemini-2.5-flash,ok,823,4,206,1,7.314999999999999e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:37+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,suspicion_detector,gemini-2.5-flash,ok,2394,35,599,9,0.00021909999999999996,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:37+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,paraphraser,deepseek-chat,ok,2643,69,661,18,0.00019827,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:37+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,target,gemini-2.5-flash,ok,113,205,29,52,6.475e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:37+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,judge,gemini-2.5-flash,ok,667,4,167,1,5.9499999999999996e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:56+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,suspicion_detector,gemini-2.5-flash,ok,1185,35,297,9,0.00011339999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:56+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,paraphraser,deepseek-chat,ok,1434,74,359,19,0.00011783000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:56+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,target,gemini-2.5-flash,ok,118,345,30,87,0.00010185000000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:23:56+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,judge,gemini-2.5-flash,ok,807,4,202,1,7.174999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:11+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,suspicion_detector,gemini-2.5-flash,ok,1678,35,420,9,0.00015644999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:11+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,paraphraser,deepseek-chat,ok,1927,89,482,23,0.00015544000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:11+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,target,gemini-2.5-flash,ok,133,313,34,79,9.484999999999999e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:11+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,judge,gemini-2.5-flash,ok,775,4,194,1,6.894999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:24+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,suspicion_detector,gemini-2.5-flash,ok,1514,38,379,10,0.00014315,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:24+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,paraphraser,deepseek-chat,ok,1763,151,441,38,0.00016087,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:24+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,target,gemini-2.5-flash,ok,195,454,49,114,0.00013685,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:24+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,judge,gemini-2.5-flash,ok,916,4,229,1,8.12e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:40+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,suspicion_detector,gemini-2.5-flash,ok,1587,38,397,10,0.00014945,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:40+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,paraphraser,deepseek-chat,ok,1836,117,459,30,0.00015693,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:40+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,target,gemini-2.5-flash,ok,161,522,41,131,0.0001519,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:40+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,judge,gemini-2.5-flash,ok,984,4,246,1,8.714999999999999e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T151904Z_attack57_suspicious_intent_guarded_full,2026-04-12T15:24:52+00:00,attack_eval,attack_history_run_57,poem,phishing,4,0,,suspicion_detector,gemini-2.5-flash,ok,1493,38,374,10,0.0001414,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
