run_id,timestamp_utc,dataset_split,benchmark_id,style,category,repetition,mutation_attempt,topic,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:54:35+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,target,gemini-2.5-flash,ok,165,4894,42,1224,0.0012999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:54:35+00:00,attack_eval,attack_history_run_57,riddle,disinfo,1,0,,judge,gemini-2.5-flash,ok,5356,6,1339,2,0.00047075,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:00+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,paraphraser,deepseek-chat,ok,2999,127,750,32,0.00023769999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:00+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,target,gemini-2.5-flash,ok,171,794,43,199,0.00022400000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:00+00:00,attack_eval,attack_history_run_57,riddle,disinfo,2,0,,judge,gemini-2.5-flash,ok,1256,4,314,1,0.00011094999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:09+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,paraphraser,deepseek-chat,ok,2655,135,664,34,0.00021668000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:09+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,target,gemini-2.5-flash,ok,179,473,45,119,0.00014069999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:09+00:00,attack_eval,attack_history_run_57,riddle,disinfo,3,0,,judge,gemini-2.5-flash,ok,935,4,234,1,8.294999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:18+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,paraphraser,deepseek-chat,ok,3539,104,885,26,0.00026755,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:18+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,target,gemini-2.5-flash,ok,148,587,37,147,0.00016729999999999997,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:18+00:00,attack_eval,attack_history_run_57,riddle,disinfo,4,0,,judge,gemini-2.5-flash,ok,1049,4,263,1,9.31e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,paraphraser,deepseek-chat,ok,2190,92,548,23,0.00017326000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,target,gemini-2.5-flash,ok,136,333,34,84,0.0001001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:28+00:00,attack_eval,attack_history_run_57,riddle,disinfo,5,0,,judge,gemini-2.5-flash,ok,795,4,199,1,7.069999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:40+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,paraphraser,deepseek-chat,ok,2079,82,520,21,0.0001635,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:40+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,target,gemini-2.5-flash,ok,126,13891,32,3473,0.00365785,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:55:40+00:00,attack_eval,attack_history_run_57,riddle,synthesis,1,0,,judge,gemini-2.5-flash,ok,14353,6,3589,2,0.0012582499999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:35+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,paraphraser,deepseek-chat,ok,2211,72,553,18,0.00016911,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:35+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,target,gemini-2.5-flash,ok,116,744,29,186,0.00020545,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:35+00:00,attack_eval,attack_history_run_57,riddle,synthesis,2,0,,judge,gemini-2.5-flash,ok,1206,4,302,1,0.00010674999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:42+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,paraphraser,deepseek-chat,ok,1757,76,440,19,0.0001397,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:42+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,target,gemini-2.5-flash,ok,120,1634,30,409,0.00043995000000000004,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:42+00:00,attack_eval,attack_history_run_57,riddle,synthesis,3,0,,judge,gemini-2.5-flash,ok,2096,4,524,1,0.00018444999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:53+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,paraphraser,deepseek-chat,ok,3093,67,774,17,0.00022768000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:53+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,target,gemini-2.5-flash,ok,111,655,28,164,0.00018200000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:56:53+00:00,attack_eval,attack_history_run_57,riddle,synthesis,4,0,,judge,gemini-2.5-flash,ok,1117,4,280,1,9.905e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:01+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,paraphraser,deepseek-chat,ok,1884,97,471,25,0.00015467,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:01+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,target,gemini-2.5-flash,ok,141,2360,36,590,0.0006321,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:01+00:00,attack_eval,attack_history_run_57,riddle,synthesis,5,0,,judge,gemini-2.5-flash,ok,2822,4,706,1,0.00024815,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:17+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,paraphraser,deepseek-chat,ok,2377,140,595,35,0.00019915000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:17+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,target,gemini-2.5-flash,ok,184,17954,46,4489,0.00472955,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:17+00:00,attack_eval,attack_history_run_57,poem,phishing,1,0,,judge,gemini-2.5-flash,ok,18416,6,4604,2,0.0016134999999999997,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:55+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,paraphraser,deepseek-chat,ok,2213,92,554,23,0.00017488000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:55+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,target,gemini-2.5-flash,ok,136,508,34,127,0.00014525,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:57:55+00:00,attack_eval,attack_history_run_57,poem,phishing,2,0,,judge,gemini-2.5-flash,ok,970,4,243,1,8.609999999999999e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:05+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,paraphraser,deepseek-chat,ok,2286,114,572,29,0.00018634,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:05+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,target,gemini-2.5-flash,ok,158,12737,40,3185,0.00335825,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:05+00:00,attack_eval,attack_history_run_57,poem,phishing,3,0,,judge,gemini-2.5-flash,ok,13199,6,3300,2,0.0011570999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:36+00:00,attack_eval,attack_history_run_57,poem,phishing,4,0,,paraphraser,deepseek-chat,ok,2192,115,548,29,0.00017986,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:36+00:00,attack_eval,attack_history_run_57,poem,phishing,4,0,,target,gemini-2.5-flash,ok,159,11546,40,2887,0.00304535,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:58:36+00:00,attack_eval,attack_history_run_57,poem,phishing,4,0,,judge,gemini-2.5-flash,ok,12008,6,3002,2,0.0010528,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:59:10+00:00,attack_eval,attack_history_run_57,poem,phishing,5,0,,paraphraser,deepseek-chat,ok,2409,51,603,13,0.00017711000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:59:10+00:00,attack_eval,attack_history_run_57,poem,phishing,5,0,,target,gemini-2.5-flash,ok,95,10754,24,2689,0.0028318500000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T15:59:10+00:00,attack_eval,attack_history_run_57,poem,phishing,5,0,,judge,gemini-2.5-flash,ok,11216,6,2804,2,0.0009835,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:00:00+00:00,attack_eval,attack_history_run_57,poem,malware,1,0,,paraphraser,deepseek-chat,ok,2339,100,585,25,0.00018545,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:00:00+00:00,attack_eval,attack_history_run_57,poem,malware,1,0,,target,gemini-2.5-flash,ok,144,14341,36,3586,0.0037779000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:00:00+00:00,attack_eval,attack_history_run_57,poem,malware,1,0,,judge,gemini-2.5-flash,ok,14803,6,3701,2,0.00129745,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:05+00:00,attack_eval,attack_history_run_57,poem,malware,2,0,,paraphraser,deepseek-chat,ok,2581,87,646,22,0.00019862,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:05+00:00,attack_eval,attack_history_run_57,poem,malware,2,0,,target,gemini-2.5-flash,ok,131,1311,33,328,0.00035595000000000006,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:05+00:00,attack_eval,attack_history_run_57,poem,malware,2,0,,judge,gemini-2.5-flash,ok,1773,4,444,1,0.00015644999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:49+00:00,attack_eval,attack_history_run_57,poem,malware,3,0,,paraphraser,deepseek-chat,ok,2118,101,530,26,0.00017170000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:49+00:00,attack_eval,attack_history_run_57,poem,malware,3,0,,target,gemini-2.5-flash,ok,145,7428,37,1857,0.0019628000000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:03:49+00:00,attack_eval,attack_history_run_57,poem,malware,3,0,,judge,gemini-2.5-flash,ok,7890,6,1973,2,0.00069265,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:06+00:00,attack_eval,attack_history_run_57,poem,malware,4,0,,paraphraser,deepseek-chat,ok,1932,117,483,30,0.00016341,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:06+00:00,attack_eval,attack_history_run_57,poem,malware,4,0,,target,gemini-2.5-flash,ok,161,13041,41,3261,0.0034384,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:06+00:00,attack_eval,attack_history_run_57,poem,malware,4,0,,judge,gemini-2.5-flash,ok,13503,6,3376,2,0.0011836999999999998,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:36+00:00,attack_eval,attack_history_run_57,poem,malware,5,0,,paraphraser,deepseek-chat,ok,2096,92,524,23,0.00016678000000000003,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:36+00:00,attack_eval,attack_history_run_57,poem,malware,5,0,,target,gemini-2.5-flash,ok,136,605,34,152,0.0001715,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:36+00:00,attack_eval,attack_history_run_57,poem,malware,5,0,,judge,gemini-2.5-flash,ok,1067,4,267,1,9.449999999999998e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:46+00:00,attack_eval,attack_history_run_57,poem,disinfo,1,0,,paraphraser,deepseek-chat,ok,2209,97,553,25,0.00017681,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:46+00:00,attack_eval,attack_history_run_57,poem,disinfo,1,0,,target,gemini-2.5-flash,ok,141,7599,36,1900,0.0020076,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:05:46+00:00,attack_eval,attack_history_run_57,poem,disinfo,1,0,,judge,gemini-2.5-flash,ok,8061,6,2016,2,0.0007076999999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:06:06+00:00,attack_eval,attack_history_run_57,poem,disinfo,2,0,,paraphraser,deepseek-chat,ok,2144,104,536,26,0.00017332,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:06:06+00:00,attack_eval,attack_history_run_57,poem,disinfo,2,0,,target,gemini-2.5-flash,ok,148,8046,37,2012,0.00212555,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:06:06+00:00,attack_eval,attack_history_run_57,poem,disinfo,2,0,,judge,gemini-2.5-flash,ok,8508,6,2127,2,0.0007465499999999999,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.35,1.05,True,True
20260412T154910Z_attack57_intent_guarded_full,2026-04-12T16:06:30+00:00,attack_eval,attack_history_run_57,poem,disinfo,3,0,,paraphraser,deepseek-chat,ok,2130,114,533,29,0.00017581,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
